´úÂë,¼ò³Æ,ÈÕÆÚ,Ç°ÊÕÅÌ¼Û(Ôª),¿ªÅÌ¼Û(Ôª),×î¸ß¼Û(Ôª),×îµÍ¼Û(Ôª),ÊÕÅÌ¼Û(Ôª),³É½»Á¿(¹É),³É½»½ð¶î(Ôª),ÕÇµø(Ôª),ÕÇµø·ù(%),¾ù¼Û(Ôª),»»ÊÖÂÊ(%),A¹ÉÁ÷Í¨ÊÐÖµ(Ôª),B¹ÉÁ÷Í¨ÊÐÖµ(Ôª),×ÜÊÐÖµ(Ôª),A¹ÉÁ÷Í¨¹É±¾(¹É),B¹ÉÁ÷Í¨¹É±¾(¹É),×Ü¹É±¾(¹É),ÊÐÓ¯ÂÊ,ÊÐ¾»ÂÊ,ÊÐÏúÂÊ,ÊÐÏÖÂÊ,
000825.SZ,Ì«¸Ö²»Ðâ,2016-11-02,3.2226,3.1984,3.2064,3.1337,3.1499,43258325,169394357,-0.0727,-2.2556,3.9159,0.7594,22214688798.9,N/A,22215366404.4,5696074051,0,5696247796,-10.5657,1.0038,0.3271,84.6261,
000825.SZ,Ì«¸Ö²»Ðâ,2016-11-03,3.1499,3.1337,3.1984,3.1095,3.1822,47335531,185003518,0.0323,1.0256,3.9083,0.831,22442531760.94,N/A,22443216316.24,5696074051,0,5696247796,-10.6741,1.0141,0.3305,85.4941,
000825.SZ,Ì«¸Ö²»Ðâ,2016-11-04,3.1822,3.1741,3.2145,3.158,3.1903,41716059,165069418,0.0081,0.2538,3.957,0.7324,22499492501.45,N/A,22500178794.2,5696074051,0,5696247796,-10.7012,1.0167,0.3313,85.7111,
000825.SZ,Ì«¸Ö²»Ðâ,2016-11-07,3.1903,3.1984,3.2953,3.1257,3.2872,71650935,287130283,0.0969,3.038,4.0073,1.2579,23183021387.57,N/A,23183728529.72,5696074051,0,5696247796,-11.0263,1.0476,0.3414,88.315,
000825.SZ,Ì«¸Ö²»Ðâ,2016-11-08,3.2872,3.3195,3.3195,3.2145,3.2307,49871788,201680783,-0.0565,-1.7199,4.044,0.8755,22784296204,N/A,22784991184,5696074051,0,5696247796,-10.8366,1.0296,0.3355,86.796,
000825.SZ,Ì«¸Ö²»Ðâ,2016-11-09,3.2307,3.2468,3.263,3.1499,3.2307,39591183,157587860,0,0,3.9804,0.6951,22784296204,N/A,22784991184,5696074051,0,5696247796,-10.8366,1.0296,0.3355,86.796,
000825.SZ,Ì«¸Ö²»Ðâ,2016-11-10,3.2307,3.263,3.3276,3.2549,3.263,51682045,210246046,0.0323,1,4.0681,0.9073,23012139166.04,N/A,23012841095.84,5696074051,0,5696247796,-10.945,1.0399,0.3389,87.664,
000825.SZ,Ì«¸Ö²»Ðâ,2016-11-11,3.263,3.2791,3.4891,3.271,3.4568,125764960,528293681,0.1938,5.9406,4.2006,2.2079,24379196938.28,N/A,24379940566.88,5696074051,0,5696247796,-11.5952,1.1016,0.359,92.8717,
000825.SZ,Ì«¸Ö²»Ðâ,2016-11-14,3.4568,3.368,3.5941,3.3437,3.4972,118444484,508181224,0.0404,1.1682,4.2905,2.0794,24664000640.83,N/A,24664752956.68,5696074051,0,5696247796,-11.7306,1.1145,0.3632,93.9567,
000825.SZ,Ì«¸Ö²»Ðâ,2016-11-15,3.4972,3.473,3.6183,3.4164,3.4326,75518673,327811746,-0.0646,-1.8476,4.3408,1.3258,24208314716.75,N/A,24209053133,5696074051,0,5696247796,-11.5139,1.0939,0.3565,92.2208,
000825.SZ,Ì«¸Ö²»Ðâ,2016-11-16,3.4326,3.4164,3.473,3.368,3.4003,40463672,170381858,-0.0323,-0.9412,4.2107,0.7104,23980471754.71,N/A,23981203221.16,5696074051,0,5696247796,-11.4055,1.0836,0.3531,91.3528,
000825.SZ,Ì«¸Ö²»Ðâ,2016-11-17,3.4003,3.3841,3.473,3.3599,3.4568,34542453,146617285,0.0565,1.6627,4.2446,0.6064,24379196938.28,N/A,24379940566.88,5696074051,0,5696247796,-11.5952,1.1016,0.359,92.8717,
000825.SZ,Ì«¸Ö²»Ðâ,2016-11-18,3.4568,3.4568,3.5053,3.3841,3.4003,35383719,150776874,-0.0565,-1.6355,4.2612,0.6212,23980471754.71,N/A,23981203221.16,5696074051,0,5696247796,-11.4055,1.0836,0.3531,91.3528,
000825.SZ,Ì«¸Ö²»Ðâ,2016-11-21,3.4003,3.3841,3.4326,3.368,3.3922,31142834,130964093,-0.0081,-0.2375,4.2053,0.5467,23923511014.2,N/A,23924240743.2,5696074051,0,5696247796,-11.3785,1.081,0.3523,91.1358,
000825.SZ,Ì«¸Ö²»Ðâ,2016-11-22,3.3922,3.3922,3.5295,3.3922,3.4891,55906210,240353037,0.0969,2.8571,4.2992,0.9815,24607039900.32,N/A,24607790478.72,5696074051,0,5696247796,-11.7036,1.1119,0.3623,93.7397,
000825.SZ,Ì«¸Ö²»Ðâ,2016-11-23,3.4891,3.4972,3.5537,3.4164,3.4326,41522792,178775507,-0.0565,-1.6204,4.3055,0.729,24208314716.75,N/A,24209053133,5696074051,0,5696247796,-11.5139,1.0939,0.3565,92.2208,
000825.SZ,Ì«¸Ö²»Ðâ,2016-11-24,3.4326,3.4406,3.481,3.4164,3.4245,32961312,140575138,-0.0081,-0.2353,4.2649,0.5787,24151353976.24,N/A,24152090655.04,5696074051,0,5696247796,-11.4868,1.0913,0.3556,92.0038,
000825.SZ,Ì«¸Ö²»Ðâ,2016-11-25,3.4245,3.4406,3.4649,3.3357,3.4649,49768547,209605415,0.0404,1.1792,4.2116,0.8737,24436157678.79,N/A,24436903044.84,5696074051,0,5696247796,-11.6223,1.1042,0.3598,93.0887,
000825.SZ,Ì«¸Ö²»Ðâ,2016-11-28,3.4649,3.4891,3.5376,3.4326,3.5214,58324050,251710106,0.0565,1.6317,4.3157,1.0239,24834882862.36,N/A,24835640390.56,5696074051,0,5696247796,-11.8119,1.1222,0.3657,94.6077,
000825.SZ,Ì«¸Ö²»Ðâ,2016-11-29,3.5214,3.5053,3.6183,3.481,3.5053,78096890,344267745,-0.0162,-0.4587,4.4082,1.3711,24720961381.34,N/A,24721715434.64,5696074051,0,5696247796,-11.7577,1.1171,0.364,94.1737,
000825.SZ,Ì«¸Ö²»Ðâ,2016-11-30,3.5053,3.4649,3.4649,3.3841,3.3922,54844461,231691057,-0.1131,-3.2258,4.2245,0.9628,23923511014.2,N/A,23924240743.2,5696074051,0,5696247796,-11.3785,1.081,0.3523,91.1358,
000825.SZ,Ì«¸Ö²»Ðâ,2016-12-01,3.3922,3.4003,3.4568,3.3922,3.4487,33152289,140732313,0.0565,1.6667,4.245,0.582,24322236197.77,N/A,24322978088.92,5696074051,0,5696247796,-11.5681,1.099,0.3582,92.6548,
000825.SZ,Ì«¸Ö²»Ðâ,2016-12-02,3.4487,3.4487,3.5295,3.4083,3.4083,38823200,166228541,-0.0404,-1.171,4.2817,0.6816,24037432495.22,N/A,24038165699.12,5696074051,0,5696247796,-11.4326,1.0862,0.354,91.5698,
000825.SZ,Ì«¸Ö²»Ðâ,2016-12-05,3.4083,3.3518,3.4003,3.3195,3.3599,33053517,137755355,-0.0485,-1.4218,4.1676,0.5803,23695668052.16,N/A,23696390831.36,5696074051,0,5696247796,-11.2701,1.0707,0.3489,90.2679,
000825.SZ,Ì«¸Ö²»Ðâ,2016-12-06,3.3599,3.368,3.3922,3.2468,3.2549,47898160,196162131,-0.105,-3.125,4.0954,0.8409,22955178425.53,N/A,22955878617.88,5696074051,0,5696247796,-10.9179,1.0373,0.338,87.447,
000825.SZ,Ì«¸Ö²»Ðâ,2016-12-07,3.2549,3.3114,3.376,3.271,3.376,58568269,241905514,0.1211,3.7221,4.1303,1.0282,23809589533.18,N/A,23810315787.28,5696074051,0,5696247796,-11.3243,1.0759,0.3506,90.7019,
000825.SZ,Ì«¸Ö²»Ðâ,2016-12-08,3.376,3.376,3.473,3.3437,3.3518,48191774,202940435,-0.0242,-0.7177,4.2111,0.8461,23638707311.65,N/A,23639428353.4,5696074051,0,5696247796,-11.243,1.0682,0.3481,90.0509,
000825.SZ,Ì«¸Ö²»Ðâ,2016-12-09,3.3518,3.3357,3.3922,3.3195,3.376,36269566,150514877,0.0242,0.7229,4.1499,0.6367,23809589533.18,N/A,23810315787.28,5696074051,0,5696247796,-11.3243,1.0759,0.3506,90.7019,
000825.SZ,Ì«¸Ö²»Ðâ,2016-12-12,3.376,3.4003,3.5053,3.3437,3.3437,81352363,345522977,-0.0323,-0.9569,4.2472,1.4282,23581746571.14,N/A,23582465875.44,5696074051,0,5696247796,-11.2159,1.0656,0.3472,89.8339,
000825.SZ,Ì«¸Ö²»Ðâ,2016-12-13,3.3437,3.3518,3.4326,3.3195,3.4245,53116123,222314009,0.0808,2.4155,4.1854,0.9325,24151353976.24,N/A,24152090655.04,5696074051,0,5696247796,-11.4868,1.0913,0.3556,92.0038,
000825.SZ,Ì«¸Ö²»Ðâ,2016-12-14,3.4245,3.4003,3.4245,3.3276,3.3357,34829725,145408008,-0.0888,-2.5943,4.1748,0.6115,23524785830.63,N/A,23525503397.48,5696074051,0,5696247796,-11.1888,1.063,0.3464,89.6169,
000825.SZ,Ì«¸Ö²»Ðâ,2016-12-15,3.3357,3.3114,3.3599,3.2791,3.3033,27315572,112281547,-0.0323,-0.9685,4.1105,0.4796,23296942868.59,N/A,23297653485.64,5696074051,0,5696247796,-11.0804,1.0527,0.3431,88.7489,
000825.SZ,Ì«¸Ö²»Ðâ,2016-12-16,3.3033,3.3114,3.3599,3.3033,3.3357,19488151,80439958,0.0323,0.978,4.1276,0.3421,23524785830.63,N/A,23525503397.48,5696074051,0,5696247796,-11.1888,1.063,0.3464,89.6169,
000825.SZ,Ì«¸Ö²»Ðâ,2016-12-19,3.3357,3.3276,3.3357,3.2872,3.2953,25060307,102618204,-0.0404,-1.2107,4.0949,0.44,23239982128.08,N/A,23240691007.68,5696074051,0,5696247796,-11.0534,1.0501,0.3422,88.532,
000825.SZ,Ì«¸Ö²»Ðâ,2016-12-20,3.2953,3.3033,3.3114,3.2226,3.2387,30692373,123409450,-0.0565,-1.7157,4.0209,0.5388,22841256944.51,N/A,22841953661.96,5696074051,0,5696247796,-10.8637,1.0321,0.3363,87.013,
000825.SZ,Ì«¸Ö²»Ðâ,2016-12-21,3.2387,3.2468,3.2791,3.2387,3.2549,24373160,98036202,0.0162,0.4988,4.0223,0.4279,22955178425.53,N/A,22955878617.88,5696074051,0,5696247796,-10.9179,1.0373,0.338,87.447,
000825.SZ,Ì«¸Ö²»Ðâ,2016-12-22,3.2549,3.2468,3.263,3.1903,3.2307,27741514,110919346,-0.0242,-0.7444,3.9983,0.487,22784296204,N/A,22784991184,5696074051,0,5696247796,-10.8366,1.0296,0.3355,86.796,
000825.SZ,Ì«¸Ö²»Ðâ,2016-12-23,3.2307,3.2145,3.2387,3.2064,3.2307,20765777,82932870,0,0,3.9937,0.3646,22784296204,N/A,22784991184,5696074051,0,5696247796,-10.8366,1.0296,0.3355,86.796,
000825.SZ,Ì«¸Ö²»Ðâ,2016-12-26,3.2307,3.2226,3.2226,3.1257,3.1822,26726518,104865817,-0.0485,-1.5,3.9237,0.4692,22442531760.94,N/A,22443216316.24,5696074051,0,5696247796,-10.6741,1.0141,0.3305,85.4941,
000825.SZ,Ì«¸Ö²»Ðâ,2016-12-27,3.1822,3.1903,3.1984,3.1499,3.1499,18142225,71286273,-0.0323,-1.0152,3.9293,0.3185,22214688798.9,N/A,22215366404.4,5696074051,0,5696247796,-10.5657,1.0038,0.3271,84.6261,
000825.SZ,Ì«¸Ö²»Ðâ,2016-12-28,3.1499,3.166,3.1822,3.1499,3.158,12038162,47224691,0.0081,0.2564,3.9229,0.2113,22271649539.41,N/A,22272328882.36,5696074051,0,5696247796,-10.5928,1.0064,0.328,84.8431,
000825.SZ,Ì«¸Ö²»Ðâ,2016-12-29,3.158,3.166,3.1984,3.1418,3.1822,14061024,55323877,0.0242,0.7673,3.9346,0.2469,22442531760.94,N/A,22443216316.24,5696074051,0,5696247796,-10.6741,1.0141,0.3305,85.4941,
000825.SZ,Ì«¸Ö²»Ðâ,2016-12-30,3.1822,3.1741,3.2226,3.1741,3.1822,16798408,66509735,0,0,3.9593,0.2949,22442531760.94,N/A,22443216316.24,5696074051,0,5696247796,-10.6741,1.0141,0.3305,85.4941,
000825.SZ,Ì«¸Ö²»Ðâ,2017-01-03,3.1822,3.1903,3.2226,3.1741,3.2145,15507244,61592179,0.0323,1.0152,3.9718,0.2722,22670374722.98,N/A,22671066228.08,5696074051,0,5696247796,-10.7824,1.0244,0.3996,12.8758,
000825.SZ,Ì«¸Ö²»Ðâ,2017-01-04,3.2145,3.2145,3.2549,3.1984,3.2549,17010440,68291398,0.0404,1.2563,4.0147,0.2986,22955178425.53,N/A,22955878617.88,5696074051,0,5696247796,-10.9179,1.0373,0.4046,13.0376,
000825.SZ,Ì«¸Ö²»Ðâ,2017-01-05,3.2549,3.2549,3.263,3.2307,3.2307,15396120,61814427,-0.0242,-0.7444,4.0149,0.2703,22784296204,N/A,22784991184,5696074051,0,5696247796,-10.8366,1.0296,0.4016,12.9405,
000825.SZ,Ì«¸Ö²»Ðâ,2017-01-06,3.2307,3.2387,3.263,3.2307,3.2468,17001810,68438151,0.0162,0.5,4.0253,0.2985,22898217685.02,N/A,22898916139.92,5696074051,0,5696247796,-10.8908,1.0347,0.4036,13.0052,
000825.SZ,Ì«¸Ö²»Ðâ,2017-01-09,3.2468,3.271,3.5699,3.263,3.5699,99763775,425263568,0.3231,9.9502,4.2627,1.7514,25176647305.42,N/A,25177415258.32,5696074051,0,5696247796,-11.9745,1.1377,0.4437,14.2993,
000825.SZ,Ì«¸Ö²»Ðâ,2017-01-10,3.5699,3.7153,3.9172,3.6426,3.7556,230585769,1074127020,0.1858,5.2036,4.6583,4.0482,26486744337.15,N/A,26487552251.4,5696074051,0,5696247796,-12.5976,1.1969,0.4668,15.0433,
000825.SZ,Ì«¸Ö²»Ðâ,2017-01-11,3.7556,3.7476,4.1352,3.6829,4.1352,281217262,1418962079,0.3796,10.1075,5.0458,4.937,29163899141.12,N/A,29164788715.52,5696074051,0,5696247796,-13.8709,1.3178,0.514,16.5639,
000825.SZ,Ì«¸Ö²»Ðâ,2017-01-12,4.1352,4.1029,4.4664,3.9818,4.1595,389563730,2035064984,0.0242,0.5859,5.224,6.8392,29334781362.65,N/A,29335676149.4,5696074051,0,5696247796,-13.9522,1.3256,0.517,16.6609,
000825.SZ,Ì«¸Ö²»Ðâ,2017-01-13,4.1595,4.0787,4.1029,3.8445,3.9576,226584524,1114431889,-0.2019,-4.8544,4.9184,3.9779,27910762849.9,N/A,27911614200.4,5696074051,0,5696247796,-13.2749,1.2612,0.4919,15.8521,
000825.SZ,Ì«¸Ö²»Ðâ,2017-01-16,3.9576,3.9495,3.9899,3.6183,3.796,182315286,860338476,-0.1615,-4.0816,4.719,3.2007,26771548039.7,N/A,26772364641.2,5696074051,0,5696247796,-12.733,1.2097,0.4719,15.2051,
000825.SZ,Ì«¸Ö²»Ðâ,2017-01-17,3.796,3.7799,3.9899,3.6829,3.9818,189117308,905143579,0.1858,4.8936,4.7861,3.3201,28081645071.43,N/A,28082501634.28,5696074051,0,5696247796,-13.3561,1.2689,0.4949,15.9492,
000825.SZ,Ì«¸Ö²»Ðâ,2017-01-18,3.9818,3.9091,4.0787,3.8849,3.9979,167415914,825322407,0.0162,0.4057,4.9298,2.9391,28195566552.45,N/A,28196426590.2,5696074051,0,5696247796,-13.4103,1.2741,0.497,16.0139,
000825.SZ,Ì«¸Ö²»Ðâ,2017-01-19,3.9979,3.9414,3.9737,3.7799,3.796,108398321,521621270,-0.2019,-5.0505,4.8121,1.903,26771548039.7,N/A,26772364641.2,5696074051,0,5696247796,-12.733,1.2097,0.4719,15.2051,
000825.SZ,Ì«¸Ö²»Ðâ,2017-01-20,3.796,3.8122,3.9414,3.7476,3.8526,80502956,384759409,0.0565,1.4894,4.7794,1.4133,27170273223.27,N/A,27171101986.92,5696074051,0,5696247796,-12.9227,1.2277,0.4789,15.4316,
000825.SZ,Ì«¸Ö²»Ðâ,2017-01-23,3.8526,3.8849,3.9899,3.8606,3.8768,70964363,344077681,0.0242,0.6289,4.8486,1.2458,27341155444.8,N/A,27341989420.8,5696074051,0,5696247796,-13.0039,1.2355,0.4819,15.5286,
000825.SZ,Ì«¸Ö²»Ðâ,2017-01-24,3.8768,3.8768,4.2645,3.8203,4.2645,226289358,1151377873,0.3877,10,5.0881,3.9727,30075270989.28,N/A,30076188362.88,5696074051,0,5696247796,-14.3043,1.359,0.5301,17.0815,
000825.SZ,Ì«¸Ö²»Ðâ,2017-01-25,4.2645,4.2645,4.2645,4.0787,4.1433,158550477,817943716,-0.1211,-2.8409,5.1589,2.7835,29220859881.63,N/A,29221751193.48,5696074051,0,5696247796,-13.898,1.3204,0.515,16.5962,
000825.SZ,Ì«¸Ö²»Ðâ,2017-01-26,4.1433,4.1352,4.2402,4.0868,4.1675,104500521,538587254,0.0242,0.5848,5.1539,1.8346,29391742103.16,N/A,29392638627.36,5696074051,0,5696247796,-13.9792,1.3281,0.518,16.6933,
000825.SZ,Ì«¸Ö²»Ðâ,2017-02-03,4.1675,4.1352,4.1433,4.0383,4.0787,79574325,402759527,-0.0888,-2.1318,5.0614,1.397,28765173957.55,N/A,28766051369.8,5696074051,0,5696247796,-13.6812,1.2998,0.507,16.3374,
000825.SZ,Ì«¸Ö²»Ðâ,2017-02-06,4.0787,4.0383,4.0545,3.901,4.0383,91541460,451236869,-0.0404,-0.9901,4.9293,1.6071,28480370255,N/A,28481238980,5696074051,0,5696247796,-13.5458,1.2869,0.502,16.1756,
000825.SZ,Ì«¸Ö²»Ðâ,2017-02-07,4.0383,4.006,4.2806,3.9818,4.1918,147143287,757853487,0.1535,3.8,5.1504,2.5832,29562624324.69,N/A,29563526061.24,5696074051,0,5696247796,-14.0605,1.3358,0.5211,16.7903,
000825.SZ,Ì«¸Ö²»Ðâ,2017-02-08,4.1918,4.1433,4.1756,4.0949,4.1514,79122687,404260232,-0.0404,-0.9634,5.1093,1.3891,29277820622.14,N/A,29278713671.44,5696074051,0,5696247796,-13.9251,1.323,0.516,16.6286,
000825.SZ,Ì«¸Ö²»Ðâ,2017-02-09,4.1514,4.1595,4.2645,4.1272,4.1595,109678910,568180844,0.0081,0.1946,5.1804,1.9255,29334781362.65,N/A,29335676149.4,5696074051,0,5696247796,-13.9522,1.3256,0.517,16.6609,
000825.SZ,Ì«¸Ö²»Ðâ,2017-02-10,4.1595,4.1595,4.5795,4.1272,4.4987,300712327,1637918563,0.3392,8.1553,5.4468,5.2793,31727132464.07,N/A,31728100223.72,5696074051,0,5696247796,-15.09,1.4337,0.5592,18.0197,
000825.SZ,Ì«¸Ö²»Ðâ,2017-02-13,4.4987,4.4098,4.4906,4.3372,4.3775,172681177,940020826,-0.1211,-2.693,5.4437,3.0316,30872721356.42,N/A,30873663054.32,5696074051,0,5696247796,-14.6836,1.395,0.5441,17.5344,
000825.SZ,Ì«¸Ö²»Ðâ,2017-02-14,4.3775,4.3775,4.5229,4.3452,4.4018,113176258,619970010,0.0242,0.5535,5.4779,1.9869,31043603577.95,N/A,31044550488.2,5696074051,0,5696247796,-14.7649,1.4028,0.5472,17.6314,
000825.SZ,Ì«¸Ö²»Ðâ,2017-02-15,4.4018,4.3695,4.4341,4.2725,4.2887,122223234,656375915,-0.1131,-2.5688,5.3703,2.1457,30246153210.81,N/A,30247075796.76,5696074051,0,5696247796,-14.3856,1.3667,0.5331,17.1785,
000825.SZ,Ì«¸Ö²»Ðâ,2017-02-16,4.2887,4.2645,4.3452,4.2564,4.3049,74745248,398344238,0.0162,0.3766,5.3294,1.3122,30360074691.83,N/A,30361000752.68,5696074051,0,5696247796,-14.4398,1.3719,0.5351,17.2432,
000825.SZ,Ì«¸Ö²»Ðâ,2017-02-17,4.3049,4.2806,4.3129,4.1595,4.1918,107212048,559299372,-0.1131,-2.6266,5.2168,1.8822,29562624324.69,N/A,29563526061.24,5696074051,0,5696247796,-14.0605,1.3358,0.5211,16.7903,
000825.SZ,Ì«¸Ö²»Ðâ,2017-02-20,4.1918,4.1918,4.2645,4.1756,4.216,108533436,565138341,0.0242,0.578,5.207,1.9054,29733506546.22,N/A,29734413495.12,5696074051,0,5696247796,-14.1418,1.3436,0.5241,16.8874,
000825.SZ,Ì«¸Ö²»Ðâ,2017-02-21,4.216,4.2402,4.2806,4.1675,4.2241,123361713,642885157,0.0081,0.1916,5.2114,2.1657,29790467286.73,N/A,29791375973.08,5696074051,0,5696247796,-14.1689,1.3461,0.5251,16.9197,
000825.SZ,Ì«¸Ö²»Ðâ,2017-02-22,4.2241,4.1999,4.3129,4.1756,4.2968,136804212,719982408,0.0727,1.7208,5.2629,2.4017,30303113951.32,N/A,30304038274.72,5696074051,0,5696247796,-14.4127,1.3693,0.5341,17.2109,
000825.SZ,Ì«¸Ö²»Ðâ,2017-02-23,4.2968,4.2806,4.2806,4.1272,4.1595,116872163,607995119,-0.1373,-3.1955,5.2022,2.0518,29334781362.65,N/A,29335676149.4,5696074051,0,5696247796,-13.9522,1.3256,0.517,16.6609,
000825.SZ,Ì«¸Ö²»Ðâ,2017-02-24,4.1595,4.1433,4.1433,4.0545,4.1272,86469788,438629360,-0.0323,-0.7767,5.0726,1.5181,29106938400.61,N/A,29107826237.56,5696074051,0,5696247796,-13.8438,1.3153,0.513,16.5315,
000825.SZ,Ì«¸Ö²»Ðâ,2017-02-27,4.1272,4.1514,4.1918,4.0787,4.0868,66938024,342768521,-0.0404,-0.9785,5.1207,1.1752,28822134698.06,N/A,28823013847.76,5696074051,0,5696247796,-13.7083,1.3024,0.508,16.3697,
000825.SZ,Ì«¸Ö²»Ðâ,2017-02-28,4.0868,4.0787,4.1029,4.0222,4.0868,55982202,281495906,0,0,5.0283,0.9828,28822134698.06,N/A,28823013847.76,5696074051,0,5696247796,-13.7083,1.3024,0.508,16.3697,
000825.SZ,Ì«¸Ö²»Ðâ,2017-03-01,4.0868,4.0787,4.1191,4.0545,4.0868,50627721,256607817,0,0,5.0685,0.8888,28822134698.06,N/A,28823013847.76,5696074051,0,5696247796,-13.7083,1.3024,0.508,16.3697,
000825.SZ,Ì«¸Ö²»Ðâ,2017-03-02,4.0868,4.1191,4.1756,4.0949,4.1029,65216125,334229899,0.0162,0.3953,5.125,1.1449,28936056179.08,N/A,28936938803.68,5696074051,0,5696247796,-13.7625,1.3075,0.51,16.4345,
000825.SZ,Ì«¸Ö²»Ðâ,2017-03-03,4.1029,4.0706,4.0706,3.9899,3.9979,64008641,318105122,-0.105,-2.5591,4.9697,1.1237,28195566552.45,N/A,28196426590.2,5696074051,0,5696247796,-13.4103,1.2741,0.497,16.0139,
000825.SZ,Ì«¸Ö²»Ðâ,2017-03-06,3.9979,3.9899,4.0222,3.9576,4.006,44448819,219767691,0.0081,0.202,4.9443,0.7803,28252527292.96,N/A,28253389068.16,5696074051,0,5696247796,-13.4374,1.2766,0.498,16.0462,
000825.SZ,Ì«¸Ö²»Ðâ,2017-03-07,4.006,4.0141,4.0141,3.9252,3.9495,64198401,314295120,-0.0565,-1.4113,4.8957,1.1271,27853802109.39,N/A,27854651722.44,5696074051,0,5696247796,-13.2478,1.2586,0.4909,15.8198,
000825.SZ,Ì«¸Ö²»Ðâ,2017-03-08,3.9495,3.9414,3.9576,3.9252,3.9414,29263592,142743725,-0.0081,-0.2045,4.8779,0.5138,27796841368.88,N/A,27797689244.48,5696074051,0,5696247796,-13.2207,1.2561,0.4899,15.7874,
000825.SZ,Ì«¸Ö²»Ðâ,2017-03-09,3.9414,3.9414,4.0222,3.8445,3.9818,85174058,414882540,0.0404,1.0246,4.871,1.4953,28081645071.43,N/A,28082501634.28,5696074051,0,5696247796,-13.3561,1.2689,0.4949,15.9492,
000825.SZ,Ì«¸Ö²»Ðâ,2017-03-10,3.9818,3.9495,4.0222,3.9333,3.9333,48840715,240222883,-0.0485,-1.217,4.9185,0.8574,27739880628.37,N/A,27740726766.52,5696074051,0,5696247796,-13.1936,1.2535,0.4889,15.7551,
000825.SZ,Ì«¸Ö²»Ðâ,2017-03-13,3.9333,3.9414,3.9818,3.8687,3.9818,48851549,237969614,0.0485,1.232,4.8713,0.8576,28081645071.43,N/A,28082501634.28,5696074051,0,5696247796,-13.3561,1.2689,0.4949,15.9492,
000825.SZ,Ì«¸Ö²»Ðâ,2017-03-14,3.9818,3.9818,4.0383,3.9656,3.9979,50405155,249687037,0.0162,0.4057,4.9536,0.8849,28195566552.45,N/A,28196426590.2,5696074051,0,5696247796,-13.4103,1.2741,0.497,16.0139,
000825.SZ,Ì«¸Ö²»Ðâ,2017-03-15,3.9979,3.9979,4.0545,3.9737,4.0383,60040850,299467922,0.0404,1.0101,4.9877,1.0541,28480370255,N/A,28481238980,5696074051,0,5696247796,-13.5458,1.2869,0.502,16.1756,
000825.SZ,Ì«¸Ö²»Ðâ,2017-03-16,4.0383,4.0302,4.0949,4.0222,4.0626,56365180,283387918,0.0242,0.6,5.0277,0.9895,28651252476.53,N/A,28652126413.88,5696074051,0,5696247796,-13.6271,1.2947,0.505,16.2727,
000825.SZ,Ì«¸Ö²»Ðâ,2017-03-17,4.0626,4.0706,4.0706,3.9656,3.9737,49983913,248976847,-0.0888,-2.1869,4.9811,0.8775,28024684330.92,N/A,28025539156.32,5696074051,0,5696247796,-13.329,1.2664,0.4939,15.9168,
000825.SZ,Ì«¸Ö²»Ðâ,2017-03-20,3.9737,3.9495,3.9899,3.901,3.9333,41043679,199786324,-0.0404,-1.0163,4.8677,0.7206,27739880628.37,N/A,27740726766.52,5696074051,0,5696247796,-13.1936,1.2535,0.4889,15.7551,
000825.SZ,Ì«¸Ö²»Ðâ,2017-03-21,3.9333,3.9495,3.9576,3.901,3.9333,35023917,170215179,0,0,4.86,0.6149,27739880628.37,N/A,27740726766.52,5696074051,0,5696247796,-13.1936,1.2535,0.4889,15.7551,
000825.SZ,Ì«¸Ö²»Ðâ,2017-03-22,3.9333,3.9172,3.9172,3.8445,3.8606,48805570,234232999,-0.0727,-1.848,4.7993,0.8568,27227233963.78,N/A,27228064464.88,5696074051,0,5696247796,-12.9498,1.2303,0.4799,15.4639,
000825.SZ,Ì«¸Ö²»Ðâ,2017-03-23,3.8606,3.8606,3.9091,3.8041,3.8203,47096803,224636178,-0.0404,-1.046,4.7697,0.8268,26942430261.23,N/A,26943252075.08,5696074051,0,5696247796,-12.8143,1.2174,0.4749,15.3022,
000825.SZ,Ì«¸Ö²»Ðâ,2017-03-24,3.8203,3.8364,3.8849,3.8041,3.8849,46474887,221619440,0.0646,1.6913,4.7686,0.8159,27398116185.31,N/A,27398951898.76,5696074051,0,5696247796,-13.031,1.238,0.4829,15.561,
000825.SZ,Ì«¸Ö²»Ðâ,2017-03-27,3.8849,3.8929,3.9252,3.8768,3.901,40776616,196601745,0.0162,0.4158,4.8214,0.7159,27512037666.33,N/A,27512876854.68,5696074051,0,5696247796,-13.0852,1.2432,0.4849,15.6257,
000825.SZ,Ì«¸Ö²»Ðâ,2017-03-28,3.901,3.9091,3.9091,3.8526,3.8687,27582376,132141359,-0.0323,-0.8282,4.7908,0.4842,27284194704.29,N/A,27285026942.84,5696074051,0,5696247796,-12.9769,1.2329,0.4809,15.4963,
000825.SZ,Ì«¸Ö²»Ðâ,2017-03-29,3.8687,3.8849,4.0222,3.8283,3.9737,91215029,445466572,0.105,2.714,4.8837,1.6014,28024684330.92,N/A,28025539156.32,5696074051,0,5696247796,-13.329,1.2664,0.4939,15.9168,
