´úÂë,¼ò³Æ,ÈÕÆÚ,Ç°ÊÕÅÌ¼Û(Ôª),¿ªÅÌ¼Û(Ôª),×î¸ß¼Û(Ôª),×îµÍ¼Û(Ôª),ÊÕÅÌ¼Û(Ôª),³É½»Á¿(¹É),³É½»½ð¶î(Ôª),ÕÇµø(Ôª),ÕÇµø·ù(%),¾ù¼Û(Ôª),»»ÊÖÂÊ(%),A¹ÉÁ÷Í¨ÊÐÖµ(Ôª),B¹ÉÁ÷Í¨ÊÐÖµ(Ôª),×ÜÊÐÖµ(Ôª),A¹ÉÁ÷Í¨¹É±¾(¹É),B¹ÉÁ÷Í¨¹É±¾(¹É),×Ü¹É±¾(¹É),ÊÐÓ¯ÂÊ,ÊÐ¾»ÂÊ,ÊÐÏúÂÊ,ÊÐÏÖÂÊ,
300015.SZ,°®¶ûÑÛ¿Æ,2010-04-02,1.0666,1.0511,1.0607,1.0279,1.0356,2931319,197096809.5,-0.031,-2.9036,67.2383,8.7502,2240480000,N/A,8928480000,33500000,0,133500000,96.5352,7.3883,14.7225,9.9908,
300015.SZ,°®¶ûÑÛ¿Æ,2010-04-06,1.0356,1.0342,1.0892,1.0297,1.0892,2474055,170589323,0.0536,5.1734,68.9513,7.3852,2356390000,N/A,9390390000,33500000,0,133500000,101.5294,7.7705,15.4842,10.5077,
300015.SZ,°®¶ûÑÛ¿Æ,2010-04-07,1.0892,1.094,1.1118,1.0718,1.101,2012027,141968529.9,0.0118,1.0805,70.56,6.0061,2381850000,N/A,9491850000,33500000,0,133500000,102.6264,7.8545,15.6515,10.6212,
300015.SZ,°®¶ûÑÛ¿Æ,2010-04-08,1.101,1.101,1.101,1.101,1.101,N/A,N/A,0,0,N/A,N/A,2381850000,N/A,9491850000,33500000,0,133500000,102.6264,7.8545,15.6515,10.6212,
300015.SZ,°®¶ûÑÛ¿Æ,2010-04-09,1.101,1.0776,1.1884,1.0689,1.1753,3200437,232366186.7,0.0743,6.7511,72.6045,9.5535,2542650000,N/A,10132650000,33500000,0,133500000,109.5547,8.3847,16.7081,11.3383,
300015.SZ,°®¶ûÑÛ¿Æ,2010-04-12,1.1753,1.2063,1.22,1.1757,1.1925,3275805,252669468.3,0.0172,1.4625,77.132,9.7785,2579835000,N/A,10280835000,33500000,0,133500000,111.1569,8.5073,16.9525,11.5041,
300015.SZ,°®¶ûÑÛ¿Æ,2010-04-13,1.1925,1.1847,1.1847,1.0732,1.0734,4364932,312332033,-0.1191,-9.9857,71.5548,13.0296,2322220000,N/A,9254220000,33500000,0,133500000,100.0571,7.6578,15.2597,10.3553,
300015.SZ,°®¶ûÑÛ¿Æ,2010-04-14,1.0734,1.0746,1.1118,1.056,1.0986,2148324,150051767.5,0.0252,2.3514,69.846,6.4129,2376825000,N/A,9471825000,33500000,0,133500000,102.4098,7.8379,15.6185,10.5988,
300015.SZ,°®¶ûÑÛ¿Æ,2010-04-15,1.0986,1.1006,1.1132,1.0046,1.0379,2656186,183243904.5,-0.0607,-5.525,68.9876,7.9289,2245505000,N/A,8948505000,33500000,0,133500000,87.8855,7.2471,14.7556,10.0132,
300015.SZ,°®¶ûÑÛ¿Æ,2010-04-16,1.0379,1.0221,1.1417,1.022,1.1397,4014811,289053222.5,0.1017,9.8016,71.9967,11.9845,2465600000,N/A,9825600000,33500000,0,133500000,96.4997,7.9574,16.2018,10.9947,
300015.SZ,°®¶ûÑÛ¿Æ,2010-04-19,1.1397,1.1325,1.163,1.0868,1.089,8120215,295019885.4,-0.0507,-4.4499,36.3315,12.1197,2345000000,N/A,9345000000,67000000,0,267000000,91.7796,7.5682,15.4093,10.4569,
300015.SZ,°®¶ûÑÛ¿Æ,2010-04-20,1.089,1.089,1.1294,0.9972,1.1107,6623990,223632697.9,0.0218,2,33.761,9.8866,2391900000,N/A,9531900000,67000000,0,267000000,93.6152,7.7196,15.7175,10.666,
300015.SZ,°®¶ûÑÛ¿Æ,2010-04-21,1.1107,1.0939,1.2159,1.089,1.1891,6473300,242055105.3,0.0784,7.0588,37.3928,9.6616,2560740000,N/A,10204740000,67000000,0,267000000,100.2233,8.2645,16.827,11.4189,
300015.SZ,°®¶ûÑÛ¿Æ,2010-04-22,1.1891,1.1901,1.2442,1.1642,1.201,7940638,311212805,0.0118,0.9942,39.1924,11.8517,2586200000,N/A,10306200000,67000000,0,267000000,101.2198,8.3466,16.9943,11.5325,
300015.SZ,°®¶ûÑÛ¿Æ,2010-04-23,1.201,1.1792,1.2352,1.1776,1.2128,4990243,194032924.2,0.0118,0.9845,38.8825,7.4481,2611660000,N/A,10407660000,67000000,0,267000000,102.2162,8.4288,17.1616,11.646,
300015.SZ,°®¶ûÑÛ¿Æ,2010-04-26,1.2128,1.2125,1.2286,1.1512,1.1549,5040502,190831085.5,-0.0579,-4.7717,37.8595,7.5231,2487040000,N/A,9911040000,67000000,0,267000000,97.3388,8.0266,16.3427,11.0903,
300015.SZ,°®¶ûÑÛ¿Æ,2010-04-27,1.1549,1.1481,1.1801,1.1216,1.1702,4412523,163939820.8,0.0152,1.32,37.1533,6.5859,2519870000,N/A,10041870000,67000000,0,267000000,98.6237,8.1326,16.5584,11.2367,
300015.SZ,°®¶ûÑÛ¿Æ,2010-04-28,1.1702,1.1574,1.1873,1.089,1.089,5087265,184885242.9,-0.0812,-6.9396,36.3428,7.5929,2345000000,N/A,9345000000,67000000,0,267000000,91.7796,7.5682,15.4093,10.4569,
300015.SZ,°®¶ûÑÛ¿Æ,2010-04-29,1.089,1.0946,1.1163,1.0634,1.0672,3390927,118955889.2,-0.0218,-2,35.0806,5.0611,2298100000,N/A,9158100000,67000000,0,267000000,89.944,7.4168,15.1012,10.2477,
300015.SZ,°®¶ûÑÛ¿Æ,2010-04-30,1.0672,1.0585,1.0952,1.0168,1.0939,3710857,125561144.4,0.0268,2.5073,33.8362,5.5386,2355720000,N/A,9387720000,67000000,0,267000000,92.1992,7.6028,15.4798,10.5047,
300015.SZ,°®¶ûÑÛ¿Æ,2010-05-04,1.0939,1.0641,1.1636,1.0578,1.1552,5200148,188856784.3,0.0613,5.603,36.3176,7.7614,2487710000,N/A,9913710000,67000000,0,267000000,97.365,8.0288,16.3471,11.0933,
300015.SZ,°®¶ûÑÛ¿Æ,2010-05-05,1.1552,1.1403,1.1848,1.1387,1.1792,4766484,178713462.8,0.024,2.0738,37.4938,7.1142,2539300000,N/A,10119300000,67000000,0,267000000,99.3842,8.1953,16.6861,11.3233,
300015.SZ,°®¶ûÑÛ¿Æ,2010-05-06,1.1792,1.1838,1.1838,1.1366,1.1366,3792643,140792130.7,-0.0426,-3.6148,37.1224,5.6607,2447510000,N/A,9753510000,67000000,0,267000000,95.7917,7.899,16.083,10.914,
300015.SZ,°®¶ûÑÛ¿Æ,2010-05-07,1.1366,1.0921,1.1341,1.0827,1.0858,4070125,143921166.2,-0.0507,-4.4621,35.3604,6.0748,2338300000,N/A,9318300000,67000000,0,267000000,91.5174,7.5466,15.3653,10.427,
300015.SZ,°®¶ûÑÛ¿Æ,2010-05-10,1.0858,1.0765,1.0964,0.9813,1.0174,4486287,148076770,-0.0684,-6.3037,33.0065,6.696,2190900000,N/A,8730900000,67000000,0,267000000,85.7484,7.0709,14.3967,9.7697,
300015.SZ,°®¶ûÑÛ¿Æ,2010-05-11,1.0174,1.0357,1.0516,0.9586,0.9676,4020716,130214017.7,-0.0498,-4.893,32.3858,6.0011,2083700000,N/A,8303700000,67000000,0,267000000,81.5527,6.7249,13.6923,9.2917,
300015.SZ,°®¶ûÑÛ¿Æ,2010-05-12,0.9676,0.9381,0.9801,0.9265,0.9645,3860864,118725871.3,-0.0031,-0.3215,30.7511,5.7625,2077000000,N/A,8277000000,67000000,0,267000000,81.2905,6.7033,13.6483,9.2618,
300015.SZ,°®¶ûÑÛ¿Æ,2010-05-13,0.9645,0.9707,0.9801,0.9147,0.9726,3846367,117819644.6,0.0081,0.8387,30.6314,5.7408,2094420000,N/A,8346420000,67000000,0,267000000,81.9723,6.7595,13.7627,9.3395,
300015.SZ,°®¶ûÑÛ¿Æ,2010-05-14,0.9726,0.9577,1.0105,0.9272,0.9766,3694546,114583536.5,0.004,0.4159,31.0142,5.5142,2103130000,N/A,8381130000,67000000,0,267000000,82.3132,6.7876,13.82,9.3783,
300015.SZ,°®¶ûÑÛ¿Æ,2010-05-17,0.9766,0.9611,0.9987,0.9461,0.9552,3181371,99750317.1,-0.0215,-2.1982,31.3545,4.7483,2056900000,N/A,8196900000,67000000,0,267000000,80.5038,6.6384,13.5162,9.1722,
300015.SZ,°®¶ûÑÛ¿Æ,2010-05-18,0.9552,0.9629,0.9661,0.9107,0.9539,3765849,113481300,-0.0012,-0.1303,30.1343,5.6207,2054220000,N/A,8186220000,67000000,0,267000000,80.3989,6.6297,13.4986,9.1602,
300015.SZ,°®¶ûÑÛ¿Æ,2010-05-19,0.9539,0.9396,1.0049,0.934,0.9791,4082754,127807635.1,0.0252,2.6419,31.3043,6.0937,2108490000,N/A,8402490000,67000000,0,267000000,82.523,6.8049,13.8552,9.4022,
300015.SZ,°®¶ûÑÛ¿Æ,2010-05-20,0.9791,0.9682,1.0193,0.9682,0.986,4003818,128059903.7,0.0068,0.6991,31.9844,5.9758,2123230000,N/A,8461230000,67000000,0,267000000,83.0999,6.8525,13.9521,9.468,
300015.SZ,°®¶ûÑÛ¿Æ,2010-05-21,0.986,0.9545,1.0351,0.9455,1.0308,4828155,155698311,0.0448,4.544,32.248,7.2062,2219710000,N/A,8845710000,67000000,0,267000000,86.8759,7.1638,14.586,9.8982,
300015.SZ,°®¶ûÑÛ¿Æ,2010-05-24,1.0308,1.0463,1.0921,1.0429,1.0921,4936647,169864207.4,0.0613,5.9463,34.4088,7.3681,2351700000,N/A,9371700000,67000000,0,267000000,92.0418,7.5898,15.4534,10.4868,
300015.SZ,°®¶ûÑÛ¿Æ,2010-05-25,1.0921,1.0827,1.1316,1.074,1.0949,5243112,185555913.5,0.0028,0.2564,35.3904,7.8255,2357730000,N/A,9395730000,67000000,0,267000000,92.2778,7.6093,15.493,10.5137,
300015.SZ,°®¶ûÑÛ¿Æ,2010-05-26,1.0949,1.089,1.1201,1.0796,1.089,3084460,108713061.9,-0.0059,-0.5399,35.2454,4.6037,2345000000,N/A,9345000000,67000000,0,267000000,91.7796,7.5682,15.4093,10.4569,
300015.SZ,°®¶ûÑÛ¿Æ,2010-05-27,1.089,1.089,1.1926,1.0812,1.1792,6551652,240396037.6,0.0902,8.2857,36.6924,9.7786,2539300000,N/A,10119300000,67000000,0,267000000,99.3842,8.1953,16.6861,11.3233,
300015.SZ,°®¶ûÑÛ¿Æ,2010-05-28,1.1792,1.1823,1.2159,1.1624,1.1982,6149687,235246454.7,0.019,1.6095,38.2534,9.1786,2580170000,N/A,10282170000,67000000,0,267000000,100.9838,8.3272,16.9547,11.5056,
300015.SZ,°®¶ûÑÛ¿Æ,2010-05-31,1.1982,1.1891,1.2305,1.1667,1.1667,5374025,207235971,-0.0314,-2.6227,38.5625,8.0209,2512500000,N/A,10012500000,67000000,0,267000000,98.3353,8.1088,16.51,11.2038,
300015.SZ,°®¶ûÑÛ¿Æ,2010-06-01,1.1667,1.1512,1.1686,1.0955,1.1356,5307884,193113222,-0.0311,-2.6667,36.3823,7.9222,2445500000,N/A,9745500000,67000000,0,267000000,95.713,7.8926,16.0697,10.905,
300015.SZ,°®¶ûÑÛ¿Æ,2010-06-02,1.1356,1.1266,1.2212,1.1079,1.2143,5340774,198543685.3,0.0787,6.9315,37.1751,7.9713,2615010000,N/A,10421010000,67000000,0,267000000,102.3474,8.4396,17.1836,11.6609,
300015.SZ,°®¶ûÑÛ¿Æ,2010-06-03,1.2143,1.2227,1.3295,1.2143,1.2598,9303230,380353472.9,0.0454,3.7407,40.884,13.8854,2712830000,N/A,10810830000,67000000,0,267000000,106.1759,8.7553,17.8264,12.0971,
300015.SZ,°®¶ûÑÛ¿Æ,2010-06-04,1.2598,1.2486,1.354,1.2436,1.3459,7361037,308196203.3,0.0862,6.8412,41.8686,10.9866,2898420000,N/A,11550420000,67000000,0,267000000,113.4396,9.3543,19.046,12.9247,
300015.SZ,°®¶ûÑÛ¿Æ,2010-06-07,1.3459,1.327,1.3929,1.3099,1.3659,7874502,343503639.3,0.0199,1.4794,43.6223,11.753,2941300000,N/A,11721300000,67000000,0,267000000,115.1178,9.4927,19.3277,13.1159,
300015.SZ,°®¶ûÑÛ¿Æ,2010-06-08,1.3659,1.3659,1.3721,1.317,1.3301,5279898,226838084,-0.0358,-2.6196,42.9626,7.8804,2864250000,N/A,11414250000,67000000,0,267000000,112.1022,9.244,18.8214,12.7723,
300015.SZ,°®¶ûÑÛ¿Æ,2010-06-09,1.3301,1.3366,1.4275,1.3366,1.4023,7984378,356463474.8,0.0722,5.4269,44.6451,11.917,3019690000,N/A,12033690000,67000000,0,267000000,118.1859,9.7457,19.8428,13.4655,
300015.SZ,°®¶ûÑÛ¿Æ,2010-06-10,1.4023,1.3932,1.5043,1.3851,1.499,7657773,358392413.4,0.0968,6.9004,46.8011,11.4295,3228060000,N/A,12864060000,67000000,0,267000000,126.3412,10.4182,21.2121,14.3947,
300015.SZ,°®¶ûÑÛ¿Æ,2010-06-11,1.499,1.5065,1.5423,1.4716,1.5227,6612029,320519856.9,0.0236,1.5774,48.4753,9.8687,3278980000,N/A,13066980000,67000000,0,267000000,128.3341,10.5825,21.5467,14.6217,
300015.SZ,°®¶ûÑÛ¿Æ,2010-06-17,1.5227,1.5214,1.5398,1.4586,1.4965,6062969,292431739.7,-0.0261,-1.7164,48.2324,9.0492,3222700000,N/A,12842700000,67000000,0,267000000,126.1314,10.4009,21.1768,14.3707,
300015.SZ,°®¶ûÑÛ¿Æ,2010-06-18,1.4965,1.4716,1.481,1.3469,1.3469,8286861,374330143.2,-0.1497,-10,45.1715,12.3684,2900430000,N/A,11558430000,67000000,0,267000000,113.5182,9.3608,19.0592,12.9337,
300015.SZ,°®¶ûÑÛ¿Æ,2010-06-21,1.3469,1.3036,1.4461,1.256,1.4125,8227231,358191443.5,0.0656,4.8741,43.5373,12.2794,3041800000,N/A,12121800000,67000000,0,267000000,119.0512,9.817,19.9881,13.5641,
300015.SZ,°®¶ûÑÛ¿Æ,2010-06-22,1.4125,1.3939,1.4393,1.3456,1.35,5886771,265027773.7,-0.0625,-4.4273,45.0209,8.7862,2907130000,N/A,11585130000,67000000,0,267000000,113.7805,9.3824,19.1032,12.9636,
300015.SZ,°®¶ûÑÛ¿Æ,2010-06-23,1.35,1.3254,1.3783,1.3067,1.3556,5875701,252712214.9,0.0056,0.4148,43.0097,8.7697,2919190000,N/A,11633190000,67000000,0,267000000,114.2525,9.4213,19.1824,13.0173,
300015.SZ,°®¶ûÑÛ¿Æ,2010-06-24,1.3556,1.341,1.369,1.3379,1.3559,3099530,134745370.5,0.0003,0.023,43.4728,4.6262,2919860000,N/A,11635860000,67000000,0,267000000,114.2787,9.4235,19.1868,13.0203,
300015.SZ,°®¶ûÑÛ¿Æ,2010-06-25,1.3559,1.3472,1.355,1.2511,1.2859,4777405,199365217.2,-0.07,-5.1629,41.7309,7.1305,2769110000,N/A,11035110000,67000000,0,267000000,108.3786,8.937,18.1962,12.3481,
300015.SZ,°®¶ûÑÛ¿Æ,2010-06-28,1.2859,1.2787,1.3067,1.256,1.2996,3288679,135878491.6,0.0137,1.0646,41.317,4.9085,2798590000,N/A,11152590000,67000000,0,267000000,109.5324,9.0321,18.39,12.4795,
300015.SZ,°®¶ûÑÛ¿Æ,2010-06-29,1.2996,1.2915,1.3005,1.2202,1.2296,5282393,211727278.6,-0.07,-5.3866,40.0817,7.8842,2647840000,N/A,10551840000,67000000,0,267000000,103.6323,8.5456,17.3994,11.8073,
300015.SZ,°®¶ûÑÛ¿Æ,2010-06-30,1.2296,1.2103,1.2812,1.1764,1.2663,5465686,216281974.5,0.0367,2.9858,39.5709,8.1577,2726900000,N/A,10866900000,67000000,0,267000000,106.7266,8.8007,17.9189,12.1599,
300015.SZ,°®¶ûÑÛ¿Æ,2010-07-01,1.2663,1.261,1.2679,1.2134,1.2171,3962334,157234050.7,-0.0492,-3.8821,39.6822,5.9139,2621040000,N/A,10445040000,67000000,0,267000000,102.5834,8.4591,17.2232,11.6878,
300015.SZ,°®¶ûÑÛ¿Æ,2010-07-02,1.2171,1.2137,1.2308,1.0955,1.163,7172161,265214847.6,-0.0541,-4.4479,36.9784,10.7047,2504460000,N/A,9980460000,67000000,0,267000000,98.0206,8.0828,16.4572,11.168,
300015.SZ,°®¶ûÑÛ¿Æ,2010-07-05,1.163,1.1247,1.1481,1.0983,1.1138,4015133,144623735.1,-0.0492,-4.2269,36.0197,5.9927,2398600000,N/A,9558600000,67000000,0,267000000,93.8774,7.7412,15.7616,10.6959,
300015.SZ,°®¶ûÑÛ¿Æ,2010-07-06,1.1138,1.1132,1.2069,1.1104,1.201,5905010,223243228.2,0.0871,7.8212,37.8057,8.8134,2586200000,N/A,10306200000,67000000,0,267000000,101.2198,8.3466,16.9943,11.5325,
300015.SZ,°®¶ûÑÛ¿Æ,2010-07-07,1.201,1.2041,1.2632,1.2041,1.2616,5681385,226883200,0.0607,5.0518,39.9345,8.4797,2716850000,N/A,10826850000,67000000,0,267000000,106.3332,8.7683,17.8528,12.115,
300015.SZ,°®¶ûÑÛ¿Æ,2010-07-08,1.2616,1.2741,1.2825,1.2271,1.2638,5567642,224183062.1,0.0022,0.1726,40.2654,8.3099,2721540000,N/A,10845540000,67000000,0,267000000,106.5168,8.7834,17.8836,12.136,
300015.SZ,°®¶ûÑÛ¿Æ,2010-07-09,1.2638,1.2567,1.2974,1.2398,1.2856,5958909,244708646.3,0.0218,1.7233,41.066,8.8939,2768440000,N/A,11032440000,67000000,0,267000000,108.3524,8.9348,18.1918,12.3451,
300015.SZ,°®¶ûÑÛ¿Æ,2010-07-12,1.2856,1.2819,1.2893,1.2355,1.2551,5089956,206634264.8,-0.0305,-2.3717,40.5965,7.5969,2702780000,N/A,10770780000,67000000,0,267000000,105.7825,8.7229,17.7604,12.0523,
300015.SZ,°®¶ûÑÛ¿Æ,2010-07-13,1.2551,1.2445,1.27,1.2202,1.2514,3763889,150330145.8,-0.0037,-0.2975,39.9401,5.6177,2694740000,N/A,10738740000,67000000,0,267000000,105.4679,8.6969,17.7075,12.0165,
300015.SZ,°®¶ûÑÛ¿Æ,2010-07-14,1.2514,1.2467,1.2595,1.2028,1.2103,4405582,174618873.5,-0.0411,-3.2819,39.6358,6.5755,2606300000,N/A,10386300000,67000000,0,267000000,102.0065,8.4115,17.1264,11.6221,
300015.SZ,°®¶ûÑÛ¿Æ,2010-07-15,1.2103,1.2041,1.2227,1.1387,1.1387,4354647,164764635.5,-0.0716,-5.9126,37.8365,6.4995,2452200000,N/A,9772200000,67000000,0,267000000,95.9752,7.9142,16.1138,10.9349,
300015.SZ,°®¶ûÑÛ¿Æ,2010-07-16,1.1387,1.1263,1.1698,1.1182,1.1655,3361758,124299306.4,0.0268,2.3497,36.9745,5.0175,2509820000,N/A,10001820000,67000000,0,267000000,98.2304,8.1001,16.4924,11.1919,
300015.SZ,°®¶ûÑÛ¿Æ,2010-07-19,1.1655,1.1512,1.2165,1.145,1.2118,3590514,137766194.6,0.0464,3.9776,38.3695,5.359,2609650000,N/A,10399650000,67000000,0,267000000,102.1376,8.4223,17.1484,11.637,
300015.SZ,°®¶ûÑÛ¿Æ,2010-07-20,1.2118,1.2224,1.2878,1.2162,1.275,5303120,216298212.8,0.0632,5.2118,40.787,7.9151,2745660000,N/A,10941660000,67000000,0,267000000,107.4608,8.8613,18.0421,12.2435,
300015.SZ,°®¶ûÑÛ¿Æ,2010-07-21,1.275,1.2819,1.2912,1.2539,1.2632,4873865,198902890.7,-0.0118,-0.9273,40.8101,7.2744,2720200000,N/A,10840200000,67000000,0,267000000,106.4643,8.7791,17.8748,12.13,
300015.SZ,°®¶ûÑÛ¿Æ,2010-07-22,1.2632,1.2632,1.2797,1.2367,1.2735,3666709,148676686.3,0.0103,0.8128,40.5477,5.4727,2742310000,N/A,10928310000,67000000,0,267000000,107.3297,8.8505,18.0201,12.2286,
300015.SZ,°®¶ûÑÛ¿Æ,2010-07-23,1.2735,1.2812,1.3341,1.2756,1.3061,5485401,230635058.6,0.0327,2.5654,42.0453,8.1872,2812660000,N/A,11208660000,67000000,0,267000000,110.0831,9.0775,18.4824,12.5423,
300015.SZ,°®¶ûÑÛ¿Æ,2010-07-26,1.3061,1.3061,1.313,1.2601,1.289,4113538,169895549.1,-0.0171,-1.3101,41.3016,6.1396,2775810000,N/A,11061810000,67000000,0,267000000,108.6408,8.9586,18.2403,12.378,
300015.SZ,°®¶ûÑÛ¿Æ,2010-07-27,1.289,1.2819,1.3005,1.2629,1.2666,3404092,139688292.5,-0.0224,-1.7379,41.0354,5.0807,2727570000,N/A,10869570000,67000000,0,267000000,106.7528,8.8029,17.9233,12.1629,
300015.SZ,°®¶ûÑÛ¿Æ,2010-07-28,1.2666,1.2601,1.3061,1.2563,1.3046,4558600,188900952.3,0.038,2.9968,41.4384,6.8039,2809310000,N/A,11195310000,67000000,0,267000000,109.952,9.0667,18.4604,12.5273,
300015.SZ,°®¶ûÑÛ¿Æ,2010-07-29,1.3046,1.3158,1.3683,1.3151,1.3245,5970954,257845973,0.0199,1.5264,43.1834,8.9119,2852190000,N/A,11366190000,67000000,0,267000000,111.6302,9.2051,18.7422,12.7186,
300015.SZ,°®¶ûÑÛ¿Æ,2010-07-30,1.3245,1.313,1.3466,1.3008,1.3375,3834989,162907323.7,0.0131,0.9866,42.4792,5.7239,2880330000,N/A,11478330000,67000000,0,267000000,112.7316,9.2959,18.9271,12.844,
300015.SZ,°®¶ûÑÛ¿Æ,2010-08-02,1.3375,1.3313,1.3512,1.3223,1.3503,3643712,156884546,0.0128,0.9537,43.0562,5.4384,2907800000,N/A,11587800000,67000000,0,267000000,113.8067,9.3846,19.1076,12.9665,
300015.SZ,°®¶ûÑÛ¿Æ,2010-08-03,1.3503,1.3534,1.3537,1.3005,1.3005,3990797,170076087.9,-0.0498,-3.6866,42.6171,5.9564,2800600000,N/A,11160600000,67000000,0,267000000,109.6111,9.0386,18.4032,12.4885,
300015.SZ,°®¶ûÑÛ¿Æ,2010-08-04,1.3005,1.2943,1.3064,1.2635,1.3008,3518739,145171046.5,0.0003,0.0239,41.2566,5.2518,2801270000,N/A,11163270000,67000000,0,267000000,109.6373,9.0408,18.4076,12.4915,
300015.SZ,°®¶ûÑÛ¿Æ,2010-08-05,1.3008,1.2934,1.3161,1.2834,1.2915,2846902,119174880.2,-0.0093,-0.7175,41.8613,4.2491,2781170000,N/A,11083170000,67000000,0,267000000,108.8506,8.9759,18.2755,12.4019,
300015.SZ,°®¶ûÑÛ¿Æ,2010-08-06,1.2915,1.2899,1.322,1.289,1.3186,2950543,124081885.6,0.0271,2.0959,42.0539,4.4038,2839460000,N/A,11315460000,67000000,0,267000000,111.132,9.164,18.6585,12.6618,
300015.SZ,°®¶ûÑÛ¿Æ,2010-08-09,1.3186,1.3192,1.368,1.3108,1.3603,4711175,203903225.8,0.0417,3.1619,43.2808,7.0316,2929240000,N/A,11673240000,67000000,0,267000000,114.6458,9.4538,19.2485,13.0621,
300015.SZ,°®¶ûÑÛ¿Æ,2010-08-10,1.3603,1.3603,1.369,1.2946,1.2962,4336771,185645783.5,-0.0641,-4.7118,42.8074,6.4728,2791220000,N/A,11123220000,67000000,0,267000000,109.2439,9.0083,18.3415,12.4467,
300015.SZ,°®¶ûÑÛ¿Æ,2010-08-11,1.2962,1.289,1.3217,1.289,1.3052,2343774,98301615.8,0.009,0.6961,41.9416,3.4982,2810650000,N/A,11200650000,67000000,0,267000000,110.0044,9.071,18.4692,12.5333,
300015.SZ,°®¶ûÑÛ¿Æ,2010-08-12,1.3052,1.2912,1.3052,1.2719,1.2719,2645633,109163655.5,-0.0333,-2.5507,41.2618,3.9487,2738960000,N/A,10914960000,67000000,0,267000000,107.1986,8.8397,17.9981,12.2136,
300015.SZ,°®¶ûÑÛ¿Æ,2010-08-13,1.2719,1.2744,1.2881,1.2607,1.2878,2668948,109363581,0.0159,1.2476,40.9763,3.9835,2773130000,N/A,11051130000,67000000,0,267000000,108.5359,8.9499,18.2227,12.366,
300015.SZ,°®¶ûÑÛ¿Æ,2010-08-16,1.2878,1.2694,1.3064,1.2607,1.2993,4289635,178401627.6,0.0115,0.8939,41.589,6.4024,2797920000,N/A,11149920000,67000000,0,267000000,109.4048,9.2133,18.3856,12.4766,
300015.SZ,°®¶ûÑÛ¿Æ,2010-08-17,1.2993,1.2949,1.3046,1.2607,1.2769,6376601,261113585.4,-0.0224,-1.7241,40.9487,9.5173,2749680000,N/A,10957680000,67000000,0,267000000,107.5185,9.0544,18.0686,12.2614,
300015.SZ,°®¶ûÑÛ¿Æ,2010-08-18,1.2769,1.2753,1.2753,1.2255,1.2352,6548966,262006396.6,-0.0417,-3.2651,40.0073,9.7746,2659900000,N/A,10599900000,67000000,0,267000000,104.0079,8.7588,17.4786,11.8611,
300015.SZ,°®¶ûÑÛ¿Æ,2010-08-19,1.2352,1.2321,1.2479,1.2268,1.2327,3746360,149100573.5,-0.0025,-0.2015,39.7988,5.5916,2654540000,N/A,10578540000,67000000,0,267000000,103.7983,8.7411,17.4434,11.8372,
300015.SZ,°®¶ûÑÛ¿Æ,2010-08-20,1.2327,1.233,1.2539,1.2106,1.2125,4155081,164580927.9,-0.0202,-1.6406,39.6096,6.2016,2610990000,N/A,10404990000,67000000,0,267000000,102.0954,8.5977,17.1572,11.643,
300015.SZ,°®¶ûÑÛ¿Æ,2010-08-23,1.2125,1.2103,1.2318,1.1854,1.2318,4489354,173579951.6,0.0193,1.591,38.6648,6.7005,2652530000,N/A,10570530000,67000000,0,267000000,103.7197,8.7345,17.4302,11.8282,
300015.SZ,°®¶ûÑÛ¿Æ,2010-08-24,1.2318,1.2227,1.2358,1.2038,1.2255,3170345,124265307.1,-0.0062,-0.5052,39.1961,4.7319,2639130000,N/A,10517130000,67000000,0,267000000,103.1957,8.6904,17.3421,11.7685,
300015.SZ,°®¶ûÑÛ¿Æ,2010-08-25,1.2255,1.215,1.2181,1.1667,1.1761,3217097,123401099.1,-0.0495,-4.0366,38.3579,4.8016,2532600000,N/A,10092600000,67000000,0,267000000,99.0302,8.3396,16.6421,11.2934,
300015.SZ,°®¶ûÑÛ¿Æ,2010-08-26,1.1761,1.173,1.1882,1.1583,1.1642,2603734,97807233.8,-0.0118,-1.0053,37.5642,3.8862,2507140000,N/A,9991140000,67000000,0,267000000,98.0347,8.2557,16.4748,11.1799,
300015.SZ,°®¶ûÑÛ¿Æ,2010-08-27,1.1642,1.1698,1.1823,1.1512,1.181,2343137,88282440.3,0.0168,1.4431,37.677,3.4972,2543320000,N/A,10135320000,67000000,0,267000000,99.4494,8.3749,16.7125,11.3412,
300015.SZ,°®¶ûÑÛ¿Æ,2010-08-30,1.181,1.1873,1.2283,1.1754,1.2202,4122914,160061020.2,0.0392,3.3193,38.8223,6.1536,2627740000,N/A,10471740000,67000000,0,267000000,102.7504,8.6529,17.2673,11.7177,
300015.SZ,°®¶ûÑÛ¿Æ,2010-08-31,1.2202,1.2134,1.2162,1.1885,1.1944,3138080,120757406.3,-0.0258,-2.1163,38.4813,4.6837,2572130000,N/A,10250130000,67000000,0,267000000,100.5759,8.4697,16.9019,11.4697,
300015.SZ,°®¶ûÑÛ¿Æ,2010-09-01,1.1944,1.1885,1.2097,1.1515,1.1574,3494177,132190674.7,-0.037,-3.0998,37.8317,5.2152,2492400000,N/A,9932400000,67000000,0,267000000,97.4583,8.2072,16.3779,11.1142,
